1  	6.343  	9.619  	1.418  	0.779  	0.375  	0.847  	1.941  	2.5  	1.423  	0.167
1  	6.561  	9.985  	9.961  	1.499  	0.732  	0.146  	0.228  	1.865  	2.359  	2.056
1  	1.543  	5.227  	12.571  	10.71  	1.075  	0.58  	0.076  	0.313  	0.362  	2.512
1  	19.679  	1.353  	1.765  	6.205  	5.371  	0.651  	0.388  	0.139  	0.262  	2.008
1  	0.306  	14.56  	1.396  	2.011  	6.521  	6.978  	0.679  	0.713  	0.173  	2.189
1  	2.889  	5.877  	20.292  	1.26  	1.992  	6.78  	5.582  	0.647  	0.488  	2.833
1  	0.631  	10.809  	8.271  	14.827  	1.513  	2.257  	4.848  	2.734  	0.449  	1.061
1  	1.669  	2.159  	12.3  	8.994  	9.527  	2.147  	1.435  	2.466  	1.411  	0.735
1  	0.542  	2.334  	1.781  	8.351  	5.988  	5.601  	0.869  	0.882  	0.983  	0.797
1  	0.977  	1.528  	3.607  	2.564  	9.42  	4.542  	4.298  	0.825  	0.892  	1.049
1  	2.895  	0.412  	0.67  	1.646  	2.56  	4.226  	2.026  	2.097  	0.298  	1.124
1  	0.776  	3.955  	0.434  	1.211  	2.036  	3.07  	4.652  	2.767  	1.873  	1.766
1  	1.231  	0.798  	2.79  	0.749  	1.065  	2.681  	2.285  	2.842  	1.119  	1.402
1  	0.468  	1.299  	1.176  	3.548  	1.399  	1.16  	3.178  	2.523  	4.35  	1.956
1  	3.549  	1.508  	2.215  	1.779  	2.683  	0.929  	1.143  	1.77  	1.851  	4.38
1  	1.063  	4.363  	1.192  	1.522  	0.874  	1.453  	0.327  	0.727  	0.975  	4.79
1  	1.052  	2.063  	5.686  	0.973  	1.434  	0.561  	1.328  	0.338  	0.689  	5.06
